RawTimestamp,LocalTime,HR_Original,HR_Buffered,PPG,GSR,Temperature
1743293614559,20:13:34.559,67,-1,1520.87912087912,1.33577533577534,34.93686140317
1743293614579,20:13:34.579,67,-1,1680.58608058608,1.33577533577534,34.93686140317
1743293614598,20:13:34.598,67,-1,1790.47619047619,1.33533133533134,34.93686140317
1743293614618,20:13:34.618,67,-1,1853.47985347985,1.33488733488733,34.93686140317
1743293614637,20:13:34.637,67,-1,1876.19047619048,1.33444333444333,34.93686140317
1743293614657,20:13:34.657,67,-1,1881.31868131868,1.33399933399933,34.93686140317
1743293614676,20:13:34.676,67,-1,1873.26007326007,1.33399933399933,34.93686140317
1743293614696,20:13:34.696,67,-1,1858.60805860806,1.33399933399933,34.93686140317
1743293614715,20:13:34.715,67,-1,1820.51282051282,1.33355533355533,34.93686140317
1743293614735,20:13:34.735,67,-1,1780.21978021978,1.33311133311133,34.93686140317
1743293614754,20:13:34.754,67,-1,1727.47252747253,1.33311133311133,34.93686140317
1743293614774,20:13:34.774,67,-1,1665.20146520146,1.33266733266733,34.93686140317
1743293614793,20:13:34.793,67,-1,1612.45421245421,1.33266733266733,34.93686140317
1743293614813,20:13:34.813,67,-1,1564.10256410256,1.33311133311133,34.93686140317
1743293614832,20:13:34.832,67,-1,1528.20512820513,1.33266733266733,34.93686140317
1743293614852,20:13:34.852,67,-1,1495.9706959707,1.33222333222333,34.93686140317
1743293614871,20:13:34.871,67,-1,1470.32967032967,1.33177933177933,34.93686140317
1743293614891,20:13:34.891,67,-1,1446.88644688645,1.33177933177933,34.9268582294462
1743293614910,20:13:34.910,67,-1,1421.24542124542,1.33177933177933,34.9268582294462
1743293614930,20:13:34.930,67,-1,1412.45421245421,1.33133533133533,34.9268582294462
1743293614949,20:13:34.949,67,-1,1410.25641025641,1.33133533133533,34.9268582294462
1743293614969,20:13:34.969,67,-1,1401.4652014652,1.33089133089133,34.9268582294462
1743293614988,20:13:34.988,67,-1,1381.68498168498,1.33044733044733,34.9268582294462
1743293615008,20:13:35.008,67,-1,1335.53113553114,1.33044733044733,34.9268582294462
1743293615028,20:13:35.027,67,-1,1290.10989010989,1.33000333000333,34.9268582294462
1743293615047,20:13:35.047,67,-1,1268.13186813187,1.33000333000333,34.9268582294462
1743293615067,20:13:35.066,67,-1,1249.08424908425,1.32955932955933,34.9268582294462
1743293615086,20:13:35.086,67,-1,1240.29304029304,1.32955932955933,34.9268582294462
1743293615106,20:13:35.105,67,-1,1236.63003663004,1.32911532911533,34.9268582294462
1743293615125,20:13:35.125,67,-1,1224.17582417582,1.32867132867133,34.9268582294462
1743293615145,20:13:35.144,67,-1,1229.30402930403,1.32822732822733,34.9268582294462
1743293615164,20:13:35.164,67,-1,1227.10622710623,1.32822732822733,34.9268582294462
1743293615184,20:13:35.184,67,-1,1216.84981684982,1.32822732822733,34.9268582294462
1743293615203,20:13:35.203,67,-1,1200,1.32778332778333,34.9268582294462
1743293615223,20:13:35.223,67,-1,1194.13919413919,1.32778332778333,34.9268582294462
1743293615242,20:13:35.242,67,-1,1194.13919413919,1.32733932733933,34.9268582294462
1743293615262,20:13:35.262,67,-1,1179.48717948718,1.32733932733933,34.9268582294462
1743293615281,20:13:35.281,67,-1,1163.36996336996,1.32689532689533,34.9268582294462
1743293615301,20:13:35.301,67,-1,1158.24175824176,1.32645132645133,34.9268582294462
1743293615320,20:13:35.320,67,-1,1167.03296703297,1.32600732600733,34.9268582294462
1743293615340,20:13:35.340,67,-1,1177.28937728938,1.32645132645133,34.9268582294462
1743293615359,20:13:35.359,67,-1,1172.16117216117,1.32645132645133,34.9268582294462
1743293615379,20:13:35.379,67,-1,1174.35897435897,1.32645132645133,34.9268582294462
1743293615398,20:13:35.398,67,-1,1209.52380952381,1.32600732600733,34.9268582294462
1743293615418,20:13:35.418,67,-1,1310.62271062271,1.32556332556333,34.9268582294462
1743293615437,20:13:35.437,67,-1,1473.26007326007,1.32556332556333,34.9268582294462
1743293615457,20:13:35.457,67,-1,1636.63003663004,1.32511932511932,34.9268582294462
1743293615476,20:13:35.476,67,-1,1760.43956043956,1.32467532467532,34.9268582294462
1743293615496,20:13:35.496,67,-1,1826.37362637363,1.32423132423132,34.9268582294462
1743293615515,20:13:35.515,67,-1,1843.22344322344,1.32378732378732,34.9268582294462
1743293615535,20:13:35.535,67,-1,1830.76923076923,1.32378732378732,34.9268582294462
1743293615554,20:13:35.554,67,-1,1808.79120879121,1.32334332334332,34.9268582294462
1743293615574,20:13:35.574,67,-1,1775.82417582418,1.32289932289932,34.9268582294462
1743293615593,20:13:35.593,67,-1,1744.32234432234,1.32289932289932,34.9268582294462
1743293615613,20:13:35.613,67,-1,1710.62271062271,1.32245532245532,34.9268582294462
1743293615632,20:13:35.632,67,-1,1668.86446886447,1.32201132201132,34.9268582294462
1743293615652,20:13:35.652,67,-1,1616.11721611722,1.32156732156732,34.9268582294462
1743293615671,20:13:35.671,67,-1,1561.90476190476,1.32156732156732,34.9268582294462
1743293615691,20:13:35.691,67,-1,1518.68131868132,1.32201132201132,34.9268582294462
1743293615710,20:13:35.710,67,-1,1480.58608058608,1.32201132201132,34.9268582294462
1743293615730,20:13:35.730,67,-1,1446.88644688645,1.32156732156732,34.9268582294462
1743293615749,20:13:35.749,67,-1,1426.37362637363,1.32112332112332,34.9268582294462
1743293615769,20:13:35.769,67,-1,1408.79120879121,1.32067932067932,34.9268582294462
1743293615788,20:13:35.788,67,-1,1387.54578754579,1.32067932067932,34.9268582294462
1743293615808,20:13:35.808,67,-1,1375.82417582418,1.32023532023532,34.9268582294462
1743293615827,20:13:35.827,67,-1,1355.31135531136,1.31979131979132,34.9268582294462
1743293615847,20:13:35.847,67,-1,1342.85714285714,1.31934731934732,34.9268582294462
1743293615866,20:13:35.866,67,-1,1339.19413919414,1.31934731934732,34.9268582294462
1743293615886,20:13:35.886,67,-1,1325.27472527473,1.31934731934732,34.9468645536108
1743293615905,20:13:35.905,67,-1,1300.3663003663,1.31934731934732,34.9468645536108
1743293615925,20:13:35.925,67,-1,1278.38827838828,1.31890331890332,34.9468645536108
1743293615944,20:13:35.944,67,-1,1259.34065934066,1.31890331890332,34.9468645536108
1743293615964,20:13:35.964,67,-1,1237.36263736264,1.31890331890332,34.9468645536108
1743293615983,20:13:35.983,67,-1,1211.72161172161,1.31845931845932,34.9468645536108
1743293616003,20:13:36.003,67,-1,1196.336996337,1.31801531801532,34.9468645536108
1743293616022,20:13:36.022,77,-1,1195.6043956044,1.31757131757132,34.9468645536108
1743293616042,20:13:36.042,77,-1,1189.74358974359,1.31757131757132,34.9468645536108
1743293616061,20:13:36.061,77,-1,1192.67399267399,1.31712731712732,34.9468645536108
1743293616081,20:13:36.081,77,-1,1190.47619047619,1.31712731712732,34.9468645536108
1743293616100,20:13:36.100,77,-1,1185.34798534799,1.31712731712732,34.9468645536108
